config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm,is_perfect
config-1,40,24,50,0.6,0.4,36728.71362039567,13203.058961359171,"[12, 2, 23, 9, 12, 14, 32, 1, 11, 34, 2, 32, 27, 32, 1, 39, 32, 23, 11, 29, 26, 31, 1, 19]","[0, 1, 4, 0, 0, 1, 4, 0, 2, 0, 1, 4, 1, 1, 0, 4, 4, 4, 2, 0, 3, 0, 0, 3]","[True, False, False, True, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,50,0.7,0.3,36145.512506567575,14568.258994181148,"[37, 39, 17, 34, 19, 14, 2, 1, 34, 32, 2, 12, 31, 12, 32, 32, 32, 26, 1, 6, 23, 23, 1, 19]","[0, 4, 2, 0, 3, 1, 1, 0, 3, 1, 1, 0, 0, 0, 4, 4, 4, 3, 0, 0, 4, 2, 0, 3]","[True, False, False, True, False, True, False, False, True, True, False, False, True, False, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,50,0.8,0.2,35698.66398798226,15989.580717569868,"[4, 32, 1, 14, 1, 6, 32, 32, 2, 12, 32, 1, 36, 4, 12, 0, 23, 1, 19, 34, 2, 34, 2, 26]","[0, 4, 0, 1, 0, 0, 4, 4, 1, 0, 4, 0, 0, 1, 0, 4, 4, 0, 3, 0, 1, 3, 1, 3]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,50,0.9,0.1,35185.164518098245,19040.682381631315,"[31, 26, 32, 14, 1, 1, 2, 32, 1, 11, 32, 2, 5, 31, 12, 23, 32, 26, 2, 1, 1, 6, 12, 32]","[0, 3, 4, 1, 0, 0, 1, 4, 0, 0, 4, 1, 1, 0, 0, 4, 4, 3, 1, 0, 0, 0, 0, 4]","[True, False, False, True, False, False, False, False, False, True, False, False, True, True, False, False, False, False, False, False, False, True, False, False]"
config-1,40,24,100,0.1,0.9,44630.61666708685,8977.985047766282,"[3, 34, 2, 12, 35, 9, 39, 14, 26, 37, 10, 28, 31, 18, 1, 14, 32, 21, 11, 32, 5, 32, 23, 24]","[0, 4, 1, 0, 3, 0, 4, 4, 3, 0, 4, 0, 0, 0, 0, 4, 4, 1, 2, 1, 4, 4, 4, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,100,0.2,0.8,40884.3723001153,9693.12650166347,"[33, 35, 2, 4, 1, 34, 32, 24, 26, 31, 24, 11, 9, 32, 23, 21, 10, 39, 12, 37, 1, 34, 39, 14]","[0, 3, 1, 1, 0, 0, 4, 4, 3, 0, 4, 2, 0, 1, 4, 1, 4, 4, 0, 0, 0, 3, 4, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,100,0.3,0.7,39958.175599375085,9869.236203308355,"[36, 32, 11, 32, 23, 9, 11, 24, 26, 14, 24, 10, 34, 27, 12, 39, 1, 39, 2, 31, 28, 18, 14, 1]","[0, 4, 2, 1, 4, 0, 2, 4, 3, 1, 4, 4, 0, 1, 0, 4, 0, 4, 1, 0, 0, 0, 4, 0]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,100,0.4,0.6,38828.421090352604,10438.354302079022,"[9, 2, 32, 32, 10, 33, 24, 1, 19, 14, 12, 19, 27, 31, 1, 11, 23, 11, 39, 34, 35, 26, 39, 32]","[0, 1, 4, 1, 4, 0, 4, 0, 3, 1, 0, 3, 1, 0, 0, 2, 4, 2, 4, 0, 3, 3, 4, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,100,0.5,0.5,38368.610508899255,10761.490754488063,"[37, 32, 12, 4, 12, 31, 19, 11, 26, 9, 2, 23, 33, 14, 32, 14, 1, 24, 11, 32, 1, 34, 10, 39]","[0, 4, 0, 1, 0, 0, 3, 2, 3, 0, 1, 4, 0, 1, 4, 4, 0, 4, 2, 1, 0, 3, 4, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,100,0.6,0.4,36881.44916236341,12401.156162852965,"[34, 11, 1, 9, 32, 31, 12, 26, 26, 14, 2, 19, 37, 32, 23, 1, 2, 39, 32, 21, 23, 34, 1, 39]","[0, 2, 0, 0, 4, 0, 0, 3, 3, 1, 1, 3, 0, 1, 4, 0, 1, 4, 4, 0, 4, 3, 0, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,100,0.7,0.3,35861.18480218378,14097.000277788195,"[31, 1, 23, 11, 12, 31, 39, 23, 26, 36, 1, 32, 9, 14, 32, 2, 32, 12, 26, 34, 2, 34, 2, 1]","[0, 0, 4, 0, 0, 0, 4, 4, 3, 0, 0, 4, 0, 1, 4, 1, 4, 0, 3, 0, 1, 3, 1, 0]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,100,0.8,0.2,35850.99729300573,15333.625170581732,"[36, 2, 23, 32, 2, 1, 1, 23, 34, 6, 32, 32, 37, 14, 26, 1, 19, 39, 23, 12, 1, 12, 32, 1]","[0, 1, 4, 1, 1, 0, 0, 4, 3, 0, 4, 4, 0, 1, 3, 0, 3, 4, 4, 0, 0, 0, 4, 0]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,40,24,100,0.9,0.1,34634.06352841597,19660.180652068102,"[1, 32, 26, 4, 12, 31, 32, 1, 1, 32, 2, 1, 12, 14, 2, 23, 2, 2, 26, 36, 26, 34, 32, 19]","[0, 4, 3, 1, 0, 0, 4, 0, 0, 1, 1, 0, 0, 1, 1, 4, 1, 1, 3, 0, 3, 3, 4, 3]","[True, False, False, True, False, True, False, False, False, True, False, False, False, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.1,0.9,42658.67170579975,9032.663515943103,"[36, 23, 14, 4, 21, 9, 10, 14, 32, 18, 39, 35, 37, 32, 12, 2, 34, 1, 11, 33, 28, 26, 32, 24]","[0, 4, 4, 1, 1, 0, 4, 4, 4, 0, 4, 3, 0, 1, 0, 1, 4, 0, 2, 0, 0, 3, 4, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.2,0.8,42391.039060073854,9097.979366284353,"[27, 10, 28, 0, 23, 32, 24, 14, 26, 9, 11, 39, 36, 18, 1, 34, 21, 35, 14, 31, 12, 32, 2, 32]","[1, 4, 0, 4, 4, 1, 4, 4, 3, 0, 2, 4, 0, 0, 0, 4, 1, 3, 4, 0, 0, 4, 1, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.3,0.7,39217.21863952942,10216.184803006427,"[36, 23, 1, 32, 11, 9, 11, 19, 14, 37, 1, 24, 31, 34, 2, 32, 39, 24, 10, 0, 12, 33, 32, 28]","[0, 4, 0, 1, 2, 0, 2, 3, 1, 0, 0, 4, 0, 0, 1, 4, 4, 4, 4, 4, 0, 0, 4, 0]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.4,0.6,38829.50316703538,10507.525269320333,"[31, 2, 1, 4, 35, 36, 1, 19, 26, 31, 32, 24, 33, 14, 23, 39, 12, 11, 28, 34, 11, 18, 32, 39]","[0, 1, 0, 1, 3, 0, 0, 3, 3, 0, 4, 4, 0, 1, 4, 4, 0, 2, 0, 0, 2, 0, 4, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.5,0.5,37818.877414868024,11255.624564914964,"[31, 1, 10, 34, 26, 9, 32, 23, 26, 36, 39, 12, 14, 37, 1, 23, 11, 39, 2, 32, 19, 33, 32, 24]","[0, 0, 4, 0, 3, 0, 4, 4, 3, 0, 4, 0, 1, 0, 0, 4, 2, 4, 1, 1, 3, 0, 4, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.6,0.4,36298.66790917654,13309.665007972557,"[1, 23, 32, 6, 12, 9, 2, 1, 26, 32, 1, 32, 31, 34, 19, 39, 32, 1, 11, 36, 23, 14, 26, 2]","[0, 4, 4, 0, 0, 0, 1, 0, 3, 1, 0, 4, 0, 0, 3, 4, 4, 0, 2, 0, 4, 1, 3, 1]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.7,0.3,35925.96902224009,13595.823131591731,"[34, 39, 1, 4, 19, 31, 32, 12, 34, 34, 12, 32, 27, 31, 23, 1, 2, 1, 26, 14, 23, 26, 2, 32]","[0, 4, 0, 1, 3, 0, 4, 0, 3, 0, 0, 4, 1, 1, 4, 0, 1, 0, 3, 1, 4, 3, 1, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.8,0.2,35329.588971831734,15846.0375110996,"[1, 2, 32, 32, 1, 6, 32, 23, 14, 31, 2, 1, 36, 27, 2, 26, 12, 26, 1, 34, 23, 34, 12, 32]","[0, 1, 4, 1, 0, 0, 4, 4, 1, 0, 1, 0, 0, 1, 1, 3, 0, 3, 0, 0, 4, 3, 0, 4]","[True, False, False, True, False, True, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, True, False, False]"
config-1,40,24,200,0.9,0.1,34676.53521669855,20697.278773275997,"[1, 19, 2, 34, 32, 1, 32, 1, 2, 14, 2, 32, 14, 31, 2, 12, 1, 26, 26, 36, 12, 1, 32, 26]","[0, 3, 1, 0, 4, 0, 4, 0, 1, 1, 1, 4, 1, 0, 1, 0, 0, 3, 3, 0, 0, 0, 4, 3]","[True, False, False, True, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-2,28,46,10,0.1,0.9,88468.5796103273,21472.221595799587,"[7, 21, 23, 0, 21, 3, 11, 1, 2, 20, 13, 21, 2, 20, 3, 7, 24, 18, 20, 20, 24, 8, 26, 6, 11, 21, 1, 24, 27, 20, 10, 12, 17, 6, 4, 1, 23, 21, 11, 5, 5, 23, 13, 3, 3, 16]","[1, 0, 4, 4, 4, 2, 2, 4, 2, 2, 4, 4, 1, 1, 2, 2, 0, 0, 2, 2, 1, 0, 3, 3, 0, 4, 4, 1, 0, 2, 3, 3, 1, 0, 2, 4, 1, 3, 2, 0, 4, 4, 4, 2, 2, 4]","[True, True, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, True, False, True, True, False, True, False, False, False, False, False, False]"
config-2,28,46,10,0.2,0.8,84942.49330577457,21562.467058493807,"[13, 20, 17, 21, 0, 20, 14, 0, 23, 5, 20, 1, 27, 1, 24, 3, 23, 21, 6, 25, 15, 24, 5, 13, 9, 20, 26, 8, 18, 12, 3, 13, 14, 4, 3, 11, 27, 7, 3, 6, 21, 16, 1, 20, 1, 5]","[2, 2, 1, 4, 4, 2, 2, 4, 1, 4, 2, 4, 0, 0, 1, 2, 0, 0, 3, 3, 0, 1, 4, 4, 0, 2, 3, 0, 0, 3, 2, 4, 2, 0, 0, 2, 0, 1, 2, 0, 4, 4, 4, 2, 4, 2]","[True, True, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, True, False, True, True, False, True, False, False, False, False, False, True]"
config-2,28,46,10,0.3,0.7,87249.16198840227,21995.429679094494,"[13, 3, 23, 14, 13, 21, 3, 1, 3, 16, 3, 1, 9, 13, 25, 13, 27, 21, 12, 11, 12, 9, 3, 15, 22, 12, 20, 24, 8, 10, 11, 5, 6, 11, 24, 26, 0, 4, 5, 18, 24, 22, 20, 8, 21, 4]","[2, 0, 4, 2, 4, 4, 2, 4, 2, 4, 2, 4, 0, 1, 3, 4, 0, 0, 3, 2, 3, 3, 2, 0, 1, 3, 2, 1, 0, 3, 2, 4, 3, 0, 1, 3, 0, 0, 4, 0, 1, 1, 2, 0, 4, 2]","[True, True, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, False, False, True, True, False, True, False, False, False, False, False, True]"
config-2,28,46,10,0.4,0.6,83700.07270823888,23257.471388959006,"[21, 9, 1, 20, 21, 24, 3, 14, 0, 15, 16, 25, 12, 13, 5, 6, 8, 13, 13, 20, 4, 14, 6, 10, 22, 13, 3, 3, 27, 26, 3, 8, 4, 0, 1, 3, 6, 11, 8, 11, 4, 21, 1, 20, 1, 11]","[0, 0, 4, 2, 4, 1, 2, 2, 3, 0, 4, 3, 0, 1, 4, 3, 0, 2, 4, 2, 4, 2, 3, 3, 1, 4, 2, 2, 0, 3, 2, 0, 4, 4, 4, 2, 0, 2, 0, 0, 4, 4, 4, 2, 4, 2]","[True, True, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False]"
config-2,28,46,10,0.5,0.5,81157.92869545534,24666.504419060795,"[3, 5, 23, 12, 13, 20, 3, 21, 24, 24, 25, 20, 23, 24, 1, 13, 11, 8, 14, 3, 14, 20, 1, 1, 6, 3, 25, 20, 5, 3, 15, 26, 14, 13, 22, 20, 21, 21, 17, 5, 21, 11, 4, 5, 21, 10]","[0, 0, 4, 3, 4, 2, 2, 4, 0, 1, 3, 2, 1, 1, 4, 4, 0, 0, 2, 2, 2, 2, 4, 4, 0, 2, 3, 2, 2, 2, 0, 3, 2, 2, 1, 2, 0, 3, 1, 4, 4, 2, 4, 4, 4, 3]","[True, True, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, True, False, True, True, False, True, False, False, False, False, False, False]"
config-2,28,46,10,0.6,0.4,82044.22218913658,24359.431001279678,"[3, 5, 3, 20, 1, 3, 13, 21, 2, 20, 23, 20, 0, 23, 25, 12, 21, 14, 6, 14, 4, 17, 21, 25, 14, 20, 1, 3, 17, 20, 16, 24, 26, 12, 5, 14, 9, 22, 1, 12, 13, 12, 8, 4, 21, 4]","[0, 0, 2, 2, 4, 2, 4, 4, 2, 2, 4, 2, 0, 1, 3, 3, 0, 1, 3, 2, 4, 1, 4, 3, 2, 2, 4, 2, 1, 2, 4, 1, 3, 3, 2, 2, 0, 1, 4, 3, 4, 3, 0, 4, 4, 2]","[True, True, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, True, False, True, True, False, True, False, False, False, False, False, True]"
