config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm,is_perfect
config-1,4,24,10,0.1,0.9,180905.6623483412,27847.4249433979,"[2, 3, 1, 1, 3, 0, 1, 0, 0, 3, 3, 0, 0, 3, 1, 0, 1, 2, 3, 1, 2, 0, 0, 3]","[0, 3, 4, 4, 3, 1, 4, 3, 3, 0, 3, 3, 2, 1, 4, 3, 4, 2, 3, 0, 2, 3, 3, 3]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,10,0.2,0.8,183141.25795858202,27313.959296233323,"[2, 3, 1, 0, 1, 0, 3, 1, 0, 3, 1, 3, 0, 1, 3, 2, 1, 2, 0, 3, 0, 2, 3, 0]","[0, 3, 4, 3, 4, 1, 3, 4, 3, 0, 4, 3, 2, 0, 3, 2, 4, 2, 3, 1, 3, 2, 3, 3]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,10,0.3,0.7,173089.3120013866,30692.642340177186,"[0, 3, 1, 1, 3, 0, 1, 0, 3, 2, 3, 1, 0, 1, 3, 0, 2, 0, 1, 3, 0, 0, 1, 3]","[0, 3, 4, 4, 3, 1, 4, 3, 3, 2, 3, 4, 2, 0, 3, 3, 2, 3, 4, 0, 3, 3, 4, 3]","[True, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,10,0.4,0.6,167202.47352852457,32209.465398571814,"[0, 2, 3, 1, 3, 1, 3, 1, 0, 0, 3, 3, 0, 1, 0, 0, 3, 0, 0, 1, 1, 1, 0, 1]","[0, 2, 3, 4, 3, 0, 3, 4, 3, 1, 3, 3, 2, 4, 3, 3, 3, 3, 3, 4, 4, 4, 3, 4]","[True, False, False, False, False, True, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,10,0.5,0.5,157514.50974383642,40216.11730199663,"[0, 0, 3, 1, 0, 1, 3, 0, 0, 1, 3, 3, 1, 1, 1, 0, 3, 0, 1, 1, 1, 1, 0, 3]","[0, 3, 3, 4, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 3, 3]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,10,0.6,0.4,154144.8215677801,45071.00516186335,"[0, 3, 1, 1, 3, 1, 0, 0, 1, 1, 0, 3, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 3]","[0, 3, 4, 4, 3, 0, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4, 3]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,10,0.7,0.3,155555.56689533597,45008.00266623073,"[0, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 3, 1, 1, 1, 1, 3, 0, 1, 1, 1, 0, 1, 3]","[0, 3, 3, 3, 3, 0, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4, 3]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,10,0.8,0.2,152886.76689642243,50251.90748880143,"[0, 3, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 3, 1, 0, 3, 0, 1, 1, 1, 3, 1]","[0, 3, 4, 4, 3, 0, 4, 4, 4, 4, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 4, 3, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,10,0.9,0.1,148175.15873332298,75438.14535635928,"[0, 1, 1, 1, 0, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 3]","[0, 4, 4, 4, 3, 0, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,20,0.1,0.9,184136.34268806034,26908.61581728453,"[2, 2, 3, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 1, 0, 3, 1, 0, 2, 3, 3, 3, 3, 3]","[0, 2, 3, 3, 4, 1, 4, 3, 3, 0, 4, 3, 2, 0, 3, 3, 4, 3, 2, 1, 3, 3, 3, 3]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,20,0.2,0.8,177163.97242807396,28177.067326712393,"[0, 3, 0, 1, 2, 0, 2, 0, 1, 3, 0, 3, 0, 1, 3, 1, 3, 1, 3, 3, 1, 0, 0, 1]","[0, 3, 3, 4, 2, 1, 2, 3, 4, 0, 3, 3, 2, 0, 3, 4, 3, 4, 3, 1, 4, 3, 3, 4]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,20,0.3,0.7,174020.6533459373,28809.40220832025,"[0, 2, 3, 1, 3, 0, 2, 1, 1, 0, 3, 3, 0, 3, 3, 0, 1, 0, 0, 1, 1, 0, 1, 0]","[0, 2, 3, 4, 3, 1, 2, 4, 4, 3, 3, 3, 2, 0, 3, 3, 4, 3, 3, 0, 4, 3, 4, 3]","[True, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,20,0.4,0.6,163019.0861592422,34015.75279155462,"[0, 2, 0, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 1, 3, 1, 1, 0, 3, 0, 1, 1, 1, 0]","[0, 2, 3, 4, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 4, 3, 3, 1, 4, 4, 4, 3]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,20,0.5,0.5,157141.50091905854,39635.15432897658,"[0, 3, 0, 0, 0, 1, 3, 3, 1, 1, 3, 0, 1, 1, 3, 0, 0, 1, 1, 1, 1, 0, 3, 1]","[0, 3, 3, 3, 3, 0, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 3, 4, 4, 4, 4, 3, 3, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,20,0.6,0.4,154759.32107053435,40846.645259088735,"[0, 3, 0, 0, 0, 1, 3, 0, 1, 1, 3, 0, 1, 1, 3, 1, 0, 1, 3, 1, 1, 1, 1, 1]","[0, 3, 3, 3, 3, 0, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 4, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,20,0.7,0.3,154645.8025954687,41698.9805051614,"[0, 3, 0, 1, 0, 1, 3, 1, 0, 1, 3, 0, 1, 1, 3, 0, 3, 0, 1, 1, 1, 1, 1, 1]","[0, 3, 3, 4, 3, 0, 3, 4, 3, 4, 3, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,20,0.8,0.2,151511.49676743272,50817.87216557678,"[0, 3, 1, 1, 0, 1, 3, 0, 1, 1, 3, 0, 1, 1, 3, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 3, 4, 4, 3, 0, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,20,0.9,0.1,144857.2129127426,97016.25526308072,"[0, 3, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 3, 4, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,50,0.1,0.9,183082.98011347477,26694.114544944685,"[2, 2, 0, 1, 0, 3, 0, 3, 3, 0, 0, 3, 0, 3, 0, 1, 2, 3, 3, 1, 1, 1, 1, 3]","[0, 2, 3, 4, 3, 1, 3, 3, 3, 1, 3, 3, 2, 0, 3, 4, 2, 3, 3, 0, 4, 4, 4, 3]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,50,0.2,0.8,177929.2722911253,28087.982518087283,"[0, 3, 3, 0, 0, 1, 3, 1, 1, 0, 0, 2, 0, 3, 2, 1, 3, 0, 3, 3, 1, 1, 0, 1]","[0, 3, 3, 3, 3, 0, 3, 4, 4, 1, 3, 2, 2, 0, 2, 4, 3, 3, 3, 1, 4, 4, 3, 4]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,50,0.3,0.7,168848.80568940917,30510.825633745408,"[0, 3, 2, 1, 3, 1, 2, 0, 0, 0, 3, 3, 0, 1, 3, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 3, 2, 4, 3, 0, 2, 3, 3, 1, 3, 3, 2, 4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,50,0.4,0.6,165393.12495767343,32445.36624407914,"[0, 3, 1, 1, 2, 0, 3, 1, 1, 0, 1, 3, 0, 0, 3, 0, 3, 1, 1, 1, 0, 0, 0, 0]","[0, 3, 4, 4, 2, 1, 3, 4, 4, 3, 4, 3, 2, 3, 3, 3, 3, 4, 4, 0, 3, 3, 3, 3]","[True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,50,0.5,0.5,157253.8971610741,37449.49837760067,"[0, 3, 0, 0, 3, 1, 3, 0, 0, 1, 3, 3, 1, 1, 0, 1, 3, 0, 0, 1, 1, 1, 1, 1]","[0, 3, 3, 3, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,50,0.6,0.4,154677.25786258976,40603.630316453,"[0, 3, 0, 1, 0, 1, 3, 0, 0, 1, 3, 0, 1, 1, 3, 1, 3, 1, 0, 1, 1, 1, 1, 1]","[0, 3, 3, 4, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 3, 4, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,50,0.7,0.3,154628.05218457556,42543.84676653073,"[0, 3, 0, 1, 0, 1, 3, 0, 1, 1, 3, 0, 1, 1, 1, 1, 3, 0, 1, 1, 1, 0, 3, 1]","[0, 3, 3, 4, 3, 0, 3, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 3, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,50,0.8,0.2,151551.80965318478,50094.45889205958,"[0, 3, 0, 1, 0, 1, 0, 1, 1, 1, 3, 0, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1]","[0, 3, 3, 4, 3, 0, 3, 4, 4, 4, 3, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,50,0.9,0.1,146010.47165022427,86298.30058534181,"[0, 3, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 3, 4, 4, 4, 0, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,100,0.1,0.9,184360.19549121213,26465.62467555311,"[2, 3, 3, 1, 3, 3, 3, 1, 0, 0, 3, 1, 0, 3, 1, 0, 1, 0, 0, 1, 2, 2, 0, 2]","[0, 3, 3, 4, 3, 1, 3, 4, 3, 1, 3, 4, 2, 0, 4, 3, 4, 3, 3, 0, 2, 2, 3, 2]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,100,0.2,0.8,179000.32699606268,27188.945225209747,"[0, 2, 3, 1, 3, 3, 2, 1, 0, 0, 3, 1, 0, 1, 3, 0, 3, 1, 1, 3, 0, 0, 0, 0]","[0, 2, 3, 4, 3, 1, 2, 4, 3, 1, 3, 4, 2, 0, 3, 3, 3, 4, 4, 0, 3, 3, 3, 3]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,100,0.3,0.7,169631.83222810342,30678.63601390451,"[0, 2, 0, 1, 3, 1, 2, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 3, 3, 1, 1, 1, 3, 1]","[0, 2, 3, 4, 3, 0, 2, 3, 3, 1, 3, 3, 2, 4, 3, 4, 3, 3, 3, 4, 4, 4, 3, 4]","[True, False, False, False, False, True, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,100,0.4,0.6,160156.73643918394,34828.68894111596,"[0, 2, 0, 0, 3, 1, 3, 0, 0, 1, 3, 3, 1, 1, 3, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 2, 3, 3, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,100,0.5,0.5,157298.7272620757,37515.31191365987,"[0, 3, 0, 0, 3, 1, 3, 0, 0, 1, 0, 0, 1, 1, 3, 1, 3, 3, 0, 1, 1, 1, 1, 1]","[0, 3, 3, 3, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,100,0.6,0.4,155653.38083229592,39373.706222838795,"[0, 3, 0, 0, 0, 1, 3, 0, 0, 1, 3, 3, 1, 1, 3, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 3, 3, 3, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,100,0.7,0.3,153722.99205896168,42777.3946424761,"[0, 3, 0, 1, 0, 1, 3, 0, 1, 1, 3, 0, 1, 1, 3, 1, 3, 1, 0, 1, 1, 1, 1, 1]","[0, 3, 3, 4, 3, 0, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 4, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,100,0.8,0.2,151526.0519598841,50354.2949115996,"[0, 3, 0, 1, 0, 1, 3, 1, 1, 1, 3, 0, 1, 1, 3, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 3, 3, 4, 3, 0, 3, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,100,0.9,0.1,146010.47165022427,86298.30058534181,"[0, 3, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 3, 4, 4, 4, 0, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,200,0.1,0.9,184737.77914148432,26875.763086134673,"[2, 3, 0, 1, 0, 0, 0, 3, 2, 3, 3, 0, 0, 3, 0, 1, 2, 1, 2, 1, 3, 1, 3, 1]","[0, 3, 3, 4, 3, 1, 3, 3, 2, 0, 3, 3, 2, 1, 3, 4, 2, 4, 2, 0, 3, 4, 3, 4]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,200,0.2,0.8,181410.2948957867,27050.916769936237,"[0, 3, 0, 1, 0, 1, 0, 1, 3, 0, 3, 3, 0, 3, 3, 1, 0, 1, 1, 3, 2, 2, 2, 0]","[0, 3, 3, 4, 3, 0, 3, 4, 3, 1, 3, 3, 2, 0, 3, 4, 3, 4, 4, 1, 2, 2, 2, 3]","[True, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,200,0.3,0.7,166167.14005199735,31405.110820384492,"[0, 3, 2, 0, 3, 1, 3, 0, 0, 1, 3, 0, 1, 1, 3, 1, 2, 0, 0, 0, 1, 1, 1, 1]","[0, 3, 2, 3, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 2, 3, 3, 1, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,200,0.4,0.6,163088.39595410074,33583.420950827625,"[0, 3, 0, 0, 2, 1, 3, 0, 0, 1, 3, 0, 1, 1, 3, 1, 3, 0, 1, 0, 1, 1, 0, 1]","[0, 3, 3, 3, 2, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 3, 3, 4, 1, 4, 4, 3, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False]"
config-1,4,24,200,0.5,0.5,157060.54374553295,37378.56787008552,"[0, 3, 0, 0, 3, 1, 3, 0, 0, 1, 3, 0, 1, 1, 3, 1, 3, 0, 0, 1, 1, 1, 1, 1]","[0, 3, 3, 3, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,200,0.6,0.4,155770.1214849228,38879.15362976055,"[0, 3, 0, 1, 0, 1, 3, 0, 0, 1, 3, 0, 1, 1, 3, 1, 3, 0, 0, 1, 1, 1, 1, 1]","[0, 3, 3, 4, 3, 0, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,200,0.7,0.3,153702.37783577407,42944.859201057996,"[0, 3, 0, 1, 0, 1, 3, 0, 1, 1, 3, 0, 1, 1, 3, 1, 3, 0, 1, 1, 1, 1, 1, 1]","[0, 3, 3, 4, 3, 0, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,200,0.8,0.2,151557.29985427254,50018.768348705606,"[0, 3, 0, 1, 0, 1, 3, 1, 1, 1, 3, 0, 1, 1, 3, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 3, 3, 4, 3, 0, 3, 4, 4, 4, 3, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-1,4,24,200,0.9,0.1,146010.47165022427,86298.30058534181,"[0, 3, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 3, 4, 4, 4, 0, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-2,5,46,10,0.1,0.9,283991.11950160906,39082.8889521139,"[2, 4, 1, 2, 2, 2, 3, 2, 4, 1, 1, 2, 0, 3, 1, 2, 0, 2, 3, 3, 0, 2, 4, 2, 0, 3, 0, 2, 2, 1, 1, 2, 4, 3, 2, 4, 3, 1, 1, 1, 2, 2, 4, 4, 1, 4]","[0, 1, 3, 2, 2, 2, 3, 2, 0, 3, 3, 2, 0, 0, 3, 2, 1, 1, 3, 3, 2, 2, 1, 2, 2, 3, 2, 2, 2, 3, 3, 2, 1, 3, 2, 1, 0, 0, 3, 1, 2, 2, 1, 1, 3, 1]","[True, False, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, True, True, False, True, False, False, False, False, False, False]"
config-2,5,46,10,0.2,0.8,277868.83208443597,40405.08243645831,"[2, 2, 2, 2, 1, 1, 1, 1, 0, 2, 2, 1, 4, 3, 2, 3, 4, 2, 1, 4, 3, 1, 2, 0, 4, 4, 2, 2, 0, 0, 2, 2, 4, 3, 2, 2, 3, 4, 1, 3, 1, 3, 3, 3, 2, 1]","[0, 2, 2, 2, 3, 3, 3, 3, 1, 2, 2, 3, 0, 0, 2, 3, 1, 1, 3, 1, 3, 3, 2, 2, 1, 1, 2, 2, 0, 2, 2, 2, 1, 3, 2, 2, 0, 1, 3, 3, 3, 3, 3, 3, 2, 0]","[True, False, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True]"
config-2,5,46,10,0.3,0.7,261813.97893931955,44976.06667262843,"[4, 2, 4, 1, 4, 2, 2, 2, 3, 1, 4, 1, 2, 3, 2, 3, 0, 3, 4, 2, 3, 1, 2, 1, 0, 2, 3, 4, 0, 1, 4, 2, 4, 3, 4, 3, 2, 2, 2, 2, 3, 3, 1, 2, 2, 2]","[1, 0, 1, 3, 1, 2, 2, 2, 0, 3, 1, 3, 1, 1, 2, 3, 0, 3, 1, 2, 3, 3, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 1, 3, 1, 3, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2]","[False, True, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False]"
config-2,5,46,10,0.4,0.6,261989.06076837087,44314.923894103704,"[2, 3, 1, 1, 3, 1, 3, 4, 0, 1, 2, 2, 2, 2, 2, 4, 3, 2, 2, 4, 4, 2, 3, 2, 2, 2, 4, 2, 2, 4, 1, 2, 0, 2, 1, 2, 3, 2, 2, 0, 3, 3, 1, 1, 2, 2]","[0, 3, 3, 3, 3, 3, 3, 1, 1, 3, 2, 2, 1, 1, 2, 1, 0, 2, 2, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 2, 0, 2, 0, 2, 2, 2, 3, 3, 3, 3, 2, 2]","[True, False, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False]"
config-2,5,46,10,0.5,0.5,253637.7215879119,49008.435815072335,"[3, 2, 2, 2, 2, 3, 1, 3, 4, 2, 2, 1, 3, 3, 1, 2, 4, 4, 1, 2, 2, 1, 2, 4, 2, 3, 4, 2, 2, 3, 4, 4, 4, 0, 4, 4, 3, 2, 2, 2, 2, 2, 2, 4, 2, 4]","[3, 0, 2, 2, 2, 3, 3, 3, 0, 2, 2, 3, 0, 0, 3, 2, 1, 1, 3, 2, 2, 3, 2, 1, 1, 3, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1]","[False, True, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False]"
config-2,5,46,10,0.6,0.4,254508.46298741433,50872.54199087104,"[2, 1, 3, 2, 2, 1, 4, 4, 2, 1, 3, 1, 2, 2, 3, 2, 2, 2, 4, 2, 3, 2, 1, 4, 2, 4, 1, 2, 0, 4, 2, 4, 2, 0, 4, 2, 2, 2, 2, 3, 4, 2, 4, 1, 2, 2]","[0, 0, 3, 2, 2, 3, 1, 1, 1, 3, 3, 3, 2, 2, 3, 2, 2, 2, 1, 2, 3, 2, 3, 1, 2, 1, 3, 2, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 0, 1, 2, 1, 3, 2, 2]","[True, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False]"
config-2,5,46,10,0.7,0.3,245266.9836971364,67504.47858451874,"[3, 2, 4, 2, 2, 4, 2, 2, 0, 4, 4, 3, 2, 3, 4, 1, 4, 2, 4, 2, 2, 2, 2, 4, 4, 3, 4, 4, 4, 4, 4, 2, 2, 4, 2, 3, 2, 2, 1, 4, 2, 4, 3, 1, 2, 2]","[3, 0, 1, 2, 2, 1, 2, 2, 1, 1, 1, 3, 1, 0, 1, 3, 0, 2, 1, 2, 2, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1, 2, 3, 1, 2, 3, 1, 2, 1, 3, 3, 2, 2]","[False, True, False, False, False, False, False, False, True, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False]"
config-2,5,46,10,0.8,0.2,249789.73771885026,55860.6293582753,"[4, 2, 4, 4, 2, 2, 2, 3, 2, 2, 2, 4, 2, 2, 2, 3, 2, 2, 4, 1, 3, 1, 2, 4, 2, 4, 2, 3, 3, 2, 1, 3, 3, 2, 2, 4, 3, 4, 4, 0, 2, 4, 2, 2, 2, 0]","[1, 0, 1, 1, 2, 2, 2, 3, 1, 2, 2, 1, 2, 2, 2, 3, 2, 2, 1, 3, 3, 3, 2, 1, 2, 1, 2, 3, 0, 2, 3, 3, 3, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2]","[False, True, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False]"
